timecode,seconds,lat,lat_dir,lon,lon_dir,sensor
260407_224309_300,81789.297,4200.0571,N,8739.6738,W,112
260407_224309_400,81789.398,4200.0571,N,8739.6738,W,113
260407_224309_500,81789.500,4200.0571,N,8739.6738,W,112
260407_224309_600,81789.602,4200.0571,N,8739.6738,W,113
260407_224309_700,81789.703,4200.0571,N,8739.6738,W,113
260407_224309_800,81789.797,4200.0571,N,8739.6738,W,112
260407_224309_900,81789.898,4200.0571,N,8739.6738,W,114
260407_224310_000,81790.000,4200.0571,N,8739.6738,W,114
260407_224310_100,81790.102,4200.0571,N,8739.6738,W,114
260407_224310_200,81790.203,4200.0571,N,8739.6738,W,112
260407_224310_300,81790.297,4200.0571,N,8739.6738,W,113
260407_224310_400,81790.398,4200.0571,N,8739.6738,W,113
260407_224310_500,81790.500,4200.0571,N,8739.6738,W,113
260407_224310_600,81790.602,4200.0571,N,8739.6738,W,114
260407_224310_700,81790.703,4200.0571,N,8739.6738,W,112
260407_224310_800,81790.797,4200.0571,N,8739.6738,W,114
260407_224310_900,81790.898,4200.0571,N,8739.6738,W,112
260407_224311_000,81791.000,4200.0571,N,8739.6738,W,113
260407_224311_100,81791.102,4200.0571,N,8739.6738,W,113
260407_224311_200,81791.203,4200.0571,N,8739.6738,W,114
260407_224311_300,81791.297,4200.0571,N,8739.6738,W,113
260407_224311_400,81791.398,4200.0571,N,8739.6738,W,114
260407_224311_500,81791.500,4200.0571,N,8739.6738,W,113
260407_224311_600,81791.602,4200.0571,N,8739.6738,W,113
260407_224311_700,81791.703,4200.0571,N,8739.6738,W,112
260407_224311_800,81791.797,4200.0571,N,8739.6738,W,114
260407_224311_900,81791.898,4200.0571,N,8739.6738,W,113
260407_224312_000,81792.000,4200.0571,N,8739.6738,W,112
260407_224312_100,81792.102,4200.0571,N,8739.6738,W,114
260407_224312_200,81792.203,4200.0571,N,8739.6738,W,112
260407_224312_300,81792.297,4200.0571,N,8739.6738,W,113
260407_224312_400,81792.398,4200.0571,N,8739.6738,W,114
260407_224312_500,81792.500,4200.0571,N,8739.6738,W,112
260407_224312_600,81792.602,4200.0571,N,8739.6738,W,114
260407_224312_700,81792.703,4200.0571,N,8739.6738,W,112
260407_224312_800,81792.797,4200.0571,N,8739.6738,W,114
260407_224312_900,81792.898,4200.0571,N,8739.6738,W,112
260407_224313_000,81793.000,4200.0571,N,8739.6748,W,112
260407_224313_100,81793.102,4200.0571,N,8739.6748,W,112
260407_224313_200,81793.203,4200.0571,N,8739.6748,W,114
260407_224313_300,81793.297,4200.0571,N,8739.6748,W,113
260407_224313_400,81793.398,4200.0571,N,8739.6748,W,112
260407_224313_500,81793.500,4200.0571,N,8739.6748,W,113
260407_224313_600,81793.602,4200.0571,N,8739.6748,W,113
260407_224313_700,81793.703,4200.0571,N,8739.6748,W,113
260407_224313_800,81793.797,4200.0571,N,8739.6748,W,113
260407_224313_900,81793.898,4200.0571,N,8739.6748,W,113
260407_224314_000,81794.000,4200.0571,N,8739.6748,W,113
260407_224314_100,81794.102,4200.0571,N,8739.6748,W,114
260407_224314_200,81794.203,4200.0571,N,8739.6748,W,113
260407_224314_300,81794.297,4200.0571,N,8739.6748,W,115
260407_224314_400,81794.398,4200.0571,N,8739.6748,W,112
260407_224314_500,81794.500,4200.0571,N,8739.6748,W,113
260407_224314_600,81794.602,4200.0571,N,8739.6748,W,112
260407_224314_700,81794.703,4200.0571,N,8739.6748,W,113
260407_224314_800,81794.797,4200.0571,N,8739.6748,W,112
260407_224314_900,81794.898,4200.0571,N,8739.6748,W,113
260407_224315_000,81795.000,4200.0566,N,8739.6748,W,113
